location,zone,tank_id,tank_id_raw,date,period,dissolved_oxygen,temperature,ph,ammonia,nitrate,nitrite,remarks
Fish Tank 3,Fish Tanks,116,116,2025-07-08,afternoon,5.64,31.1,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-10,afternoon,6.43,30.2,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-10,morning,6.15,29.3,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-11,afternoon,6.63,31.7,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-11,morning,6.29,28.2,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-15,afternoon,4.49,32.2,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-15,morning,5.36,29.4,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-16,afternoon,4.59,32.5,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-17,afternoon,5.26,33.1,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-17,morning,4.72,29.6,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-18,afternoon,6.13,33.0,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-18,morning,5.22,30.0,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-21,afternoon,6.32,32.8,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-21,morning,6.51,29.1,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-22,afternoon,5.92,32.0,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-23,afternoon,6.8,32.1,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-23,morning,5.99,29.0,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-24,afternoon,7.02,32.9,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-24,morning,6.46,29.3,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-25,afternoon,7.91,33.2,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-28,afternoon,3.18,31.3,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-28,morning,4.19,29.3,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-29,afternoon,4.09,31.1,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-29,morning,4.03,29.3,,,,,
Fish Tank 3,Fish Tanks,116,116,2025-07-30,afternoon,5.69,30.2,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-01,afternoon,5.31,32.7,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-01,morning,6.48,29.7,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-02,afternoon,4.99,31.0,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-02,morning,6.25,29.4,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-03,morning,6.14,28.0,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-04,afternoon,6.95,31.8,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-04,morning,6.79,28.9,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-08,afternoon,5.68,31.0,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-10,afternoon,6.42,30.3,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-10,morning,6.34,29.3,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-11,afternoon,6.23,31.9,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-11,morning,6.23,28.3,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-15,afternoon,4.85,32.1,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-15,morning,5.45,29.4,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-16,afternoon,5.51,32.4,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-17,afternoon,5.3,33.1,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-17,morning,4.92,29.6,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-18,afternoon,5.96,33.1,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-18,morning,5.17,30.1,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-21,afternoon,6.41,32.9,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-21,morning,6.7,29.2,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-22,afternoon,6.2,32.1,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-23,afternoon,6.02,32.2,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-23,morning,5.09,29.4,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-24,afternoon,7.28,32.9,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-24,morning,7.0,29.5,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-25,afternoon,8.42,33.3,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-28,afternoon,4.23,31.4,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-28,morning,5.25,29.5,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-29,afternoon,4.21,31.1,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-29,morning,5.32,29.5,,,,,
Fish Tank 3,Fish Tanks,118,118,2025-07-30,afternoon,6.14,30.0,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-01,afternoon,5.13,32.4,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-01,morning,6.49,29.6,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-02,afternoon,5.05,31.1,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-02,morning,5.95,29.4,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-03,morning,6.15,28.1,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-04,afternoon,6.91,31.8,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-04,morning,6.3,29.0,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-08,afternoon,5.5,31.0,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-10,afternoon,6.38,30.3,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-10,morning,6.17,29.4,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-11,afternoon,5.81,32.0,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-11,morning,6.13,28.3,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-15,afternoon,4.48,32.2,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-15,morning,5.39,29.4,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-16,afternoon,5.42,32.5,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-17,afternoon,5.78,33.2,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-17,morning,5.11,29.7,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-18,afternoon,6.28,33.3,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-18,morning,5.03,30.1,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-21,afternoon,6.24,33.1,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-21,morning,6.64,29.3,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-22,afternoon,5.83,32.5,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-23,afternoon,6.04,32.1,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-23,morning,5.02,29.1,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-24,afternoon,7.79,33.0,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-24,morning,7.2,29.5,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-25,afternoon,8.12,33.4,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-28,afternoon,4.3,31.5,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-28,morning,4.81,29.7,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-29,afternoon,4.42,31.3,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-29,morning,5.24,29.6,,,,,
Fish Tank 3,Fish Tanks,119,119,2025-07-30,afternoon,5.99,30.1,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-01,afternoon,5.58,32.4,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-01,morning,6.61,29.5,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-02,afternoon,5.72,31.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-02,morning,6.58,29.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-03,morning,6.31,28.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-04,afternoon,7.4,31.8,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-04,morning,6.45,29.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-07,afternoon,5.45,33.4,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-08,afternoon,8.4,31.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-09,afternoon,5.97,31.7,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-10,afternoon,6.19,30.3,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-10,morning,6.32,29.4,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-11,afternoon,6.23,32.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-11,morning,6.49,28.3,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-15,afternoon,4.71,32.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-15,morning,5.77,29.3,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-16,afternoon,5.63,32.4,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-16,morning,5.49,29.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-17,afternoon,6.32,33.2,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-17,morning,4.75,29.7,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-18,afternoon,6.09,33.4,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-18,morning,5.39,30.1,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-21,afternoon,6.41,33.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-21,morning,6.39,29.3,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-22,afternoon,6.33,32.2,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-23,afternoon,6.34,32.1,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-23,morning,4.76,29.5,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-24,afternoon,8.05,33.0,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-24,morning,7.19,29.6,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-25,afternoon,8.68,33.3,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-28,afternoon,4.19,31.4,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-28,morning,5.17,29.6,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-29,afternoon,4.82,31.1,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-29,morning,5.48,29.5,,,,,
Fish Tank 3,Fish Tanks,121,121,2025-07-30,afternoon,5.33,30.1,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-01,afternoon,5.25,32.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-01,morning,6.56,29.5,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-02,afternoon,5.03,31.0,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-02,morning,5.97,29.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-03,morning,6.26,28.0,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-04,afternoon,7.21,31.8,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-04,morning,5.76,29.0,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-07,afternoon,5.06,33.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-08,afternoon,5.52,30.9,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-09,afternoon,5.57,31.6,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-10,afternoon,6.73,30.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-10,morning,6.24,29.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-11,afternoon,6.74,32.0,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-11,morning,6.47,28.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-15,afternoon,4.8,32.0,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-15,morning,5.59,29.2,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-16,afternoon,5.79,32.5,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-16,morning,5.46,29.0,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-17,afternoon,5.96,33.1,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-17,morning,5.36,29.6,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-18,afternoon,5.94,33.4,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-18,morning,5.31,30.1,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-21,afternoon,6.25,33.0,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-21,morning,6.69,29.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-22,afternoon,6.15,32.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-23,afternoon,6.25,32.1,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-23,morning,4.95,29.5,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-24,afternoon,7.47,32.9,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-24,morning,7.28,29.6,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-25,afternoon,8.12,33.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-28,afternoon,4.45,31.3,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-28,morning,4.89,29.6,7.32,2.3,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-29,afternoon,4.36,31.0,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-29,morning,5.42,29.5,,,,,
Fish Tank 3,Fish Tanks,122,122,2025-07-30,afternoon,5.62,30.1,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-01,afternoon,5.62,32.4,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-01,morning,7.03,29.7,6.82,0.39,1.0,0.023,
Fish Tank 3,Fish Tanks,123,123,2025-07-02,afternoon,6.04,30.9,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-02,morning,6.39,29.2,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-03,morning,6.45,27.9,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-04,afternoon,6.29,31.8,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-04,morning,5.94,28.9,7.04,1.9,2.1,0.069,
Fish Tank 3,Fish Tanks,123,123,2025-07-08,afternoon,6.38,30.8,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-10,afternoon,7.05,30.3,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-10,morning,6.25,29.3,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-11,afternoon,7.9,31.9,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-11,morning,7.24,28.2,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-15,afternoon,5.61,32.1,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-15,morning,5.96,29.2,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-16,afternoon,6.13,32.4,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-17,afternoon,6.61,33.1,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-17,morning,5.7,29.6,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-18,afternoon,6.73,33.3,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-18,morning,5.8,30.0,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-21,afternoon,6.33,33.1,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-21,morning,6.75,29.2,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-22,afternoon,6.45,32.2,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-23,afternoon,6.06,32.1,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-23,morning,5.13,29.4,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-24,afternoon,9.11,32.9,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-24,morning,8.35,29.5,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-25,afternoon,9.26,33.2,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-28,afternoon,5.42,31.2,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-28,morning,5.54,29.5,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-29,afternoon,5.11,31.0,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-29,morning,5.89,29.4,,,,,
Fish Tank 3,Fish Tanks,123,123,2025-07-30,afternoon,6.42,30.1,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-01,afternoon,5.51,32.2,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-01,morning,6.56,29.5,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-02,afternoon,5.13,30.9,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-02,morning,6.19,29.4,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-03,morning,6.23,27.9,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-04,afternoon,7.15,31.6,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-04,morning,6.43,28.9,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-08,afternoon,5.45,30.8,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-10,afternoon,6.86,30.3,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-10,morning,6.05,29.3,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-11,afternoon,7.13,31.9,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-11,morning,6.45,28.3,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-15,afternoon,5.28,31.9,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-15,morning,5.79,29.1,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-16,afternoon,5.93,32.3,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-17,afternoon,5.75,33.0,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-17,morning,5.1,29.6,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-18,afternoon,6.02,33.2,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-18,morning,5.19,30.0,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-21,afternoon,6.36,32.8,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-21,morning,6.67,29.2,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-22,afternoon,6.09,32.1,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-23,afternoon,6.66,32.0,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-23,morning,5.2,29.4,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-24,afternoon,8.31,32.8,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-24,morning,7.0,29.5,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-25,afternoon,7.78,33.2,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-28,afternoon,4.63,31.2,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-28,morning,5.26,29.5,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-29,afternoon,4.16,31.2,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-29,morning,5.42,29.4,,,,,
Fish Tank 3,Fish Tanks,124,124,2025-07-30,afternoon,5.58,30.4,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-01,afternoon,4.94,32.5,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-01,morning,6.41,29.8,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-02,afternoon,4.77,31.1,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-02,morning,6.0,29.4,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-03,morning,5.84,28.0,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-04,afternoon,6.74,31.9,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-04,morning,5.81,29.0,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-08,afternoon,5.37,30.9,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-10,afternoon,6.59,30.5,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-10,morning,6.26,29.5,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-11,afternoon,7.1,32.2,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-11,morning,6.5,28.4,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-15,afternoon,4.73,32.2,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-15,morning,5.43,29.2,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-16,afternoon,6.12,32.5,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-17,afternoon,6.55,33.3,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-17,morning,4.79,29.7,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-18,afternoon,6.22,33.5,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-18,morning,5.03,30.2,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-21,afternoon,5.93,33.1,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-21,morning,6.62,29.3,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-22,afternoon,6.05,32.4,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-23,afternoon,6.63,32.3,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-23,morning,5.55,29.5,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-24,afternoon,7.18,33.0,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-24,morning,6.4,29.7,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-25,afternoon,6.27,33.4,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-28,afternoon,4.34,31.6,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-28,morning,5.05,29.6,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-29,afternoon,5.15,32.1,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-29,morning,5.21,29.7,,,,,
Fish Tank 3,Fish Tanks,125,125,2025-07-30,afternoon,6.66,31.0,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-01,afternoon,6.13,32.5,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-01,morning,6.93,29.8,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-02,afternoon,5.99,31.1,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-02,morning,6.49,29.2,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-03,morning,6.57,27.9,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-04,afternoon,7.01,31.8,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-04,morning,6.15,29.2,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-08,afternoon,6.28,30.9,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-10,afternoon,6.85,30.5,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-10,morning,6.78,29.5,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-11,afternoon,7.41,32.3,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-11,morning,6.78,28.5,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-15,afternoon,5.22,32.1,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-15,morning,6.33,29.1,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-16,afternoon,5.84,32.4,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-17,afternoon,6.25,33.2,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-17,morning,5.55,29.7,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-18,afternoon,5.32,33.5,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-18,morning,5.56,30.1,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-21,afternoon,6.02,33.4,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-21,morning,6.53,29.3,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-22,afternoon,6.57,32.5,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-23,afternoon,6.72,32.0,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-23,morning,5.1,29.4,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-24,afternoon,8.58,33.0,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-24,morning,8.03,29.7,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-25,afternoon,8.88,33.4,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-28,afternoon,5.5,31.8,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-28,morning,5.7,29.7,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-29,afternoon,5.9,32.3,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-29,morning,5.43,29.8,,,,,
Fish Tank 3,Fish Tanks,126,126,2025-07-30,afternoon,6.32,31.1,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-01,afternoon,5.41,32.1,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-01,morning,6.56,29.5,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-02,afternoon,4.5,30.9,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-02,morning,5.93,29.0,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-03,morning,5.76,,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-04,afternoon,7.09,31.6,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-04,morning,5.66,28.8,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-08,afternoon,5.24,30.8,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-10,afternoon,6.32,30.5,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-10,morning,6.12,29.5,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-11,afternoon,6.96,32.1,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-11,morning,6.11,28.7,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-15,afternoon,5.11,32.7,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-15,morning,5.14,26.1,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-16,afternoon,4.41,32.4,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-17,afternoon,4.64,33.0,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-17,morning,4.73,29.7,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-18,afternoon,6.29,33.3,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-18,morning,4.86,30.0,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-21,afternoon,5.12,34.0,,,,,
Fish Tank 3,Fish Tanks,127,127,2025-07-21,morning,6.2,29.1,,,,,
